numero_college,nom_etablissement,note_a_l_ecrit_g,va_de_la_note_g,pourcentage_hors_segpa_hors_ulis,pourcenetage_allemand_lv1,pourcentage_filles,ips,ecart_type_de_l_ips,ep_2022_2023,region_academique
0301012M,Collège Léo Larguier,8.8,-0.5,91.566265060240963855000,0.000000000000000000000,53.012048192771084337000,81.6,29.3,REP,OCCITANIE
0300025P,Collège Romain Rolland,8.9,0.4,96.000000000000000000000,0.000000000000000000000,54.666666666666666667000,59.2,15.9,REP+,OCCITANIE
0301721H,Collège Jean-Louis Trintignant,12.9,0.3,98.165137614678899083000,0.000000000000000000000,52.293577981651376147000,108.7,31.0,HORS EP,OCCITANIE
0341321B,Collège Katia et Maurice Krafft,10.3,1.0,87.765957446808510638000,0.000000000000000000000,48.936170212765957447000,79.3,25.3,REP+,OCCITANIE
0340031Z,Collège Fréderic Mistral,8.9,-0.5,98.930481283422459893000,0.000000000000000000000,45.989304812834224599000,78.2,26.9,REP,OCCITANIE
0340996Y,Collège les Escholiers de la Mosson,8.4,-0.6,91.011235955056179775000,0.000000000000000000000,53.370786516853932584000,70.3,17.9,REP+,OCCITANIE
0341065Y,Collège Jean Moulin,10.7,1.3,79.310344827586206897000,0.000000000000000000000,47.126436781609195402000,76.8,22.4,REP+,OCCITANIE
0660012E,Collège Joseph Sébastien Pons,8.2,0.0,86.702127659574468085000,0.000000000000000000000,52.127659574468085106000,68.7,16.7,REP+,OCCITANIE
0660017K,Collège Jean Macé,10.6,0.9,100.000000000000000000000,0.000000000000000000000,47.321428571428571429000,85.4,32.5,HORS EP,OCCITANIE
0660018L,Collège Madame de Sévigné,9.3,0.5,97.701149425287356322000,0.000000000000000000000,52.873563218390804598000,76.8,22.6,REP+,OCCITANIE
0660049V,Collège Jean Moulin,11.7,0.3,97.474747474747474747000,0.000000000000000000000,39.898989898989898990000,100.0,42.0,REP,OCCITANIE
0090056M,Collège Joseph-Paul Rambaud,10.5,-0.5,98.000000000000000000000,0.000000000000000000000,62.000000000000000000000,93.1,33.2,HORS EP,OCCITANIE
0311112R,Collège Toulouse Lautrec,9.7,-0.2,89.583333333333333333000,0.000000000000000000000,41.145833333333333333000,88.7,34.2,REP,OCCITANIE
0460528Z,Collège Olivier de Magny,12.2,-0.5,86.577181208053691275000,0.000000000000000000000,41.610738255033557047000,108.6,34.9,HORS EP,OCCITANIE
0440348P,Collège La ville aux Roses,10.8,0.0,88.429752066115702479000,0.000000000000000000000,57.851239669421487603000,90.4,30.1,REP,PAYS-DE-LA-LOIRE
0440013A,Collège Bellevue,11.2,0.3,97.894736842105263158000,0.000000000000000000000,54.736842105263157895000,94.3,30.6,REP,PAYS-DE-LA-LOIRE
0440023L,Collège Chantenay,12.6,0.1,88.785046728971962617000,0.000000000000000000000,47.663551401869158879000,121.1,44.0,HORS EP,PAYS-DE-LA-LOIRE
0440311Z,Collège Ernest Renan,9.4,-0.2,88.059701492537313433000,0.000000000000000000000,50.000000000000000000000,81.2,27.2,REP,PAYS-DE-LA-LOIRE
0441610L,Collège Gutenberg,11.2,-0.2,85.436893203883495146000,0.000000000000000000000,51.456310679611650485000,100.6,39.7,HORS EP,PAYS-DE-LA-LOIRE
0490022H,Collège Georges Clemenceau,9.8,-0.8,94.392523364485981308000,0.000000000000000000000,54.205607476635514019000,86.0,30.2,HORS EP,PAYS-DE-LA-LOIRE
0491859E,Collège Trémolières,11.0,-0.1,84.328358208955223881000,0.000000000000000000000,45.522388059701492537000,88.4,32.7,HORS EP,PAYS-DE-LA-LOIRE
0530790W,Collège Jacques Monod,11.1,-0.7,97.368421052631578947000,0.000000000000000000000,53.508771929824561404000,102.5,37.6,HORS EP,PAYS-DE-LA-LOIRE
0720906U,Collège Jean Cocteau,9.8,-0.8,97.058823529411764706000,0.000000000000000000000,37.254901960784313725000,96.6,36.7,HORS EP,PAYS-DE-LA-LOIRE
0850067L,Collège André Tiraqueau,11.8,0.4,89.361702127659574468000,0.000000000000000000000,53.191489361702127660000,95.3,30.7,REP,PAYS-DE-LA-LOIRE
0851163C,Collège Pierre Mendès France,9.5,-0.7,100.000000000000000000000,0.000000000000000000000,53.225806451612903226000,87.7,25.7,REP,PAYS-DE-LA-LOIRE
0040022C,Collège Gassendi,11.6,0.1,83.428571428571428571000,0.000000000000000000000,49.142857142857142857000,108.5,32.1,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0130007M,Collège Jas de Bouffan,10.3,-0.1,78.676470588235294118000,10.294117647058823529000,50.735294117647058824000,79.4,24.2,REP,PROVENCE-ALPES-COTE-D'AZUR
0132009N,Collège Château Double,10.1,-0.9,97.122302158273381295000,0.000000000000000000000,43.884892086330935252000,110.3,32.9,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0131881Z,Collège Simone Veil,10.6,-0.3,99.288256227758007117000,0.000000000000000000000,49.110320284697508897000,103.1,32.3,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0131701D,Collège Gabriel Péri,9.9,-0.2,98.058252427184466019000,0.000000000000000000000,58.252427184466019417000,94.6,31.8,REP,PROVENCE-ALPES-COTE-D'AZUR
0134022B,Collège Louise Michel,9.1,0.0,85.549132947976878613000,0.000000000000000000000,46.242774566473988439000,88.1,27.2,REP,PROVENCE-ALPES-COTE-D'AZUR
0132403S,Collège François Villon,10.5,0.4,100.000000000000000000000,0.000000000000000000000,53.260869565217391304000,86.1,27.8,REP,PROVENCE-ALPES-COTE-D'AZUR
0131260Z,Collège Edmond Rostand,7.8,-0.9,95.698924731182795699000,0.000000000000000000000,48.387096774193548387000,70.2,18.5,REP+,PROVENCE-ALPES-COTE-D'AZUR
0131262B,Collège Jacques Prévert,8.1,0.0,81.879194630872483221000,14.765100671140939597000,41.610738255033557047000,71.5,17.9,REP+,PROVENCE-ALPES-COTE-D'AZUR
0132313U,Collège Stéphane Mallarmé,8.8,0.2,100.000000000000000000000,2.521008403361344538000,47.058823529411764706000,71.3,20.7,REP+,PROVENCE-ALPES-COTE-D'AZUR
0131704G,Collège Arthur Rimbaud,8.4,0.1,89.772727272727272727000,0.000000000000000000000,55.113636363636363636000,63.4,17.8,REP+,PROVENCE-ALPES-COTE-D'AZUR
0131887F,Collège Elsa Triolet,8.7,0.3,98.936170212765957447000,0.000000000000000000000,45.744680851063829787000,82.5,19.9,REP+,PROVENCE-ALPES-COTE-D'AZUR
0131931D,Collège Thiers,13.8,1.1,100.000000000000000000000,19.130434782608695652000,51.304347826086956522000,112.1,44.5,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0132326H,Collège Albert Camus,10.1,-0.2,96.581196581196581197000,0.000000000000000000000,58.119658119658119658000,94.0,31.4,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0132327J,Collège Miramaris,9.4,0.6,79.338842975206611570000,0.000000000000000000000,58.677685950413223140000,73.9,22.5,REP+,PROVENCE-ALPES-COTE-D'AZUR
0132212J,Collège Frédéric Mistral,8.6,-0.6,82.417582417582417582000,0.000000000000000000000,56.043956043956043956000,76.8,20.7,REP+,PROVENCE-ALPES-COTE-D'AZUR
0131265E,Collège Jean Moulin,8.7,-0.1,100.000000000000000000000,0.000000000000000000000,39.534883720930232558000,77.9,26.5,REP,PROVENCE-ALPES-COTE-D'AZUR
0840108L,Collège Anselme Mathieu,8.4,0.0,84.931506849315068493000,0.000000000000000000000,39.041095890410958904000,62.7,17.2,REP+,PROVENCE-ALPES-COTE-D'AZUR
0840116V,Collège Jean Giono,10.8,0.0,81.005586592178770950000,6.145251396648044693000,43.016759776536312849000,94.6,31.4,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0061279H,Collège les Vallergues,8.9,-0.3,100.000000000000000000000,0.000000000000000000000,48.275862068965517241000,80.3,26.2,REP,PROVENCE-ALPES-COTE-D'AZUR
0060021R,Collège Saint-Hilaire,10.2,0.1,97.540983606557377049000,4.918032786885245902000,50.000000000000000000000,89.2,33.5,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0061129V,Collège Jules Romains,8.9,0.0,96.800000000000000000000,0.000000000000000000000,51.200000000000000000000,69.9,21.1,REP+,PROVENCE-ALPES-COTE-D'AZUR
0830834F,Collège André Léotard,9.3,-0.1,100.000000000000000000000,0.000000000000000000000,53.472222222222222222000,82.1,29.1,REP,PROVENCE-ALPES-COTE-D'AZUR
0830163B,Collège Pierre de Coubertin,9.6,-0.7,92.468619246861924686000,0.000000000000000000000,48.117154811715481172000,91.6,28.8,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0830069Z,Collège Pierre Puget,8.7,-1.1,93.719806763285024155000,10.628019323671497585000,42.512077294685990338000,80.3,25.0,REP,PROVENCE-ALPES-COTE-D'AZUR
0830181W,Collège La Marquisanne,8.2,-0.4,89.932885906040268456000,0.000000000000000000000,46.308724832214765101000,69.1,19.4,REP+,PROVENCE-ALPES-COTE-D'AZUR
0141268C,Collège Guillaume de Normandie,9.4,-0.6,99.324324324324324324000,0.000000000000000000000,48.648648648648648649000,82.5,30.4,REP,NORMANDIE
0141136J,Collège Pierre Varignon,8.7,-0.9,94.202898550724637681000,0.000000000000000000000,42.028985507246376812000,88.3,31.4,REP,NORMANDIE
0141363F,Collège Nelson Mandela,8.5,-0.9,97.826086956521739130000,0.000000000000000000000,44.565217391304347826000,81.2,23.9,REP,NORMANDIE
0271320N,Collège Rosa Parks,9.7,-0.5,88.888888888888888889000,0.000000000000000000000,47.407407407407407407000,95.3,28.8,REP,NORMANDIE
0271286B,Collège Alphonse Allais,10.1,0.4,82.568807339449541284000,0.000000000000000000000,48.623853211009174312000,78.5,27.1,REP+,NORMANDIE
0500095G,Collège Louis Pasteur,10.2,0.0,82.417582417582417582000,0.000000000000000000000,59.340659340659340659000,91.6,33.9,HORS EP,NORMANDIE
0610045T,Collège Arlette Hee-Fergant,9.4,-0.8,100.000000000000000000000,0.000000000000000000000,50.000000000000000000000,90.5,24.8,REP,NORMANDIE
0762089H,Collège Charles Gounod,9.8,0.0,100.000000000000000000000,0.000000000000000000000,46.428571428571428571000,87.3,30.4,REP,NORMANDIE
0762679Z,Collège Jacques Brel,9.5,-0.8,86.458333333333333333000,0.000000000000000000000,47.916666666666666667000,88.9,29.4,REP,NORMANDIE
0762459K,Collège Nelson Mandela,9.4,0.9,85.294117647058823529000,0.000000000000000000000,50.000000000000000000000,81.1,28.0,REP+,NORMANDIE
0761954L,Collège Gustave Courbet,9.9,0.1,86.956521739130434783000,0.000000000000000000000,49.275362318840579710000,83.8,24.2,REP,NORMANDIE
0761696F,Collège Romain Rolland,9.9,NULL,100.000000000000000000000,0.000000000000000000000,52.631578947368421053000,88.0,27.1,REP,NORMANDIE
0762226G,Collège Théophile Gautier,9.6,1.1,100.000000000000000000000,0.000000000000000000000,54.411764705882352941000,89.9,26.7,REP,NORMANDIE
0761777U,Collège Louise Michel,10.1,0.1,96.428571428571428571000,0.000000000000000000000,47.321428571428571429000,85.9,33.6,REP,NORMANDIE
0240056F,Collège des trois Vallées,11.1,-0.4,100.000000000000000000000,0.000000000000000000000,44.303797468354430380000,97.6,28.6,REP,NOUVELLE-AQUITAINE
0331461J,Collège Cassignol,13.4,-1.0,98.095238095238095238000,0.000000000000000000000,49.523809523809523810000,142.0,33.8,HORS EP,NOUVELLE-AQUITAINE
0331618E,Collège Léonard Lenoir,11.3,0.1,91.509433962264150943000,0.000000000000000000000,50.000000000000000000000,105.9,39.1,REP,NOUVELLE-AQUITAINE
0332768E,Collège Aliénor d'Aquitaine,11.9,-0.8,99.502487562189054726000,6.965174129353233831000,55.223880597014925373000,118.4,41.6,HORS EP,NOUVELLE-AQUITAINE
0332189A,Collège Nelson Mandela,9.9,-0.6,100.000000000000000000000,0.000000000000000000000,45.185185185185185185000,92.9,34.2,REP,NOUVELLE-AQUITAINE
0331619F,Collège Georges Lapierre,9.5,-0.6,78.518518518518518519000,0.000000000000000000000,47.407407407407407407000,78.0,27.8,REP+,NOUVELLE-AQUITAINE
0330146E,Collège Gisèle Halimi,10.7,-0.6,100.000000000000000000000,0.000000000000000000000,54.621848739495798319000,98.1,37.7,HORS EP,NOUVELLE-AQUITAINE
0331888Y,Collège du Val de Saye,10.0,-0.2,96.794871794871794872000,0.000000000000000000000,48.076923076923076923000,91.8,27.6,REP,NOUVELLE-AQUITAINE
0400103V,Collège Lubet Barbon,11.1,-0.3,81.879194630872483221000,12.080536912751677852000,48.322147651006711409000,97.9,33.6,HORS EP,NOUVELLE-AQUITAINE
0470103G,Collège Jean Moulin,10.8,0.5,91.017964071856287425000,0.000000000000000000000,46.107784431137724551000,90.4,32.9,HORS EP,NOUVELLE-AQUITAINE
0470102F,Collège Paul Froment,9.9,0.5,98.648648648648648649000,0.000000000000000000000,44.594594594594594595000,76.6,25.9,REP,NOUVELLE-AQUITAINE
0470104H,Collège Germillac,10.0,-0.2,83.478260869565217391000,0.000000000000000000000,50.434782608695652174000,87.6,28.5,REP,NOUVELLE-AQUITAINE
0870072F,Collège André Maurois,9.7,-0.3,98.742138364779874214000,0.000000000000000000000,47.169811320754716981000,84.7,33.0,REP,NOUVELLE-AQUITAINE
0870960W,Collège Firmin Roz,10.0,-0.3,97.894736842105263158000,0.000000000000000000000,53.684210526315789474000,87.2,27.4,REP,NOUVELLE-AQUITAINE
0161075G,Collège Pierre Bodet,11.0,0.2,99.047619047619047619000,0.000000000000000000000,37.142857142857142857000,94.3,35.7,HORS EP,NOUVELLE-AQUITAINE
0171117X,Collège Fabre d'Eglantine,11.6,-0.2,98.611111111111111111000,0.000000000000000000000,52.083333333333333333000,103.9,38.3,REP,NOUVELLE-AQUITAINE
0790027A,Collège Jean Zay,10.4,-0.5,98.591549295774647887000,0.000000000000000000000,50.704225352112676056000,104.9,37.9,REP,NOUVELLE-AQUITAINE
0860876K,Collège George Sand,11.6,1.0,89.261744966442953020000,0.000000000000000000000,46.308724832214765101000,84.2,30.6,REP+,NOUVELLE-AQUITAINE
0860984C,Collège René Descartes,10.5,0.1,87.272727272727272727000,0.000000000000000000000,46.060606060606060606000,92.2,32.1,HORS EP,NOUVELLE-AQUITAINE
0110037F,Collège Alain,10.7,0.8,100.000000000000000000000,0.000000000000000000000,43.877551020408163265000,90.6,31.3,HORS EP,OCCITANIE
0110666P,Collège le Bastion,11.2,-0.2,96.212121212121212121000,0.000000000000000000000,56.818181818181818182000,99.9,33.5,HORS EP,OCCITANIE
0110025T,Collège Cité,11.2,0.1,100.000000000000000000000,0.000000000000000000000,45.833333333333333333000,114.4,33.8,HORS EP,OCCITANIE
0110068P,Collège Georges Brassens,10.0,0.0,100.000000000000000000000,0.000000000000000000000,54.814814814814814815000,88.6,30.0,REP,OCCITANIE
0300062E,Collège Capouchiné,8.4,-0.6,96.402877697841726619000,0.000000000000000000000,54.676258992805755396000,78.9,24.9,REP,OCCITANIE
0300929X,Collège Mont Duplan,10.5,-0.9,86.363636363636363636000,0.000000000000000000000,53.246753246753246753000,99.8,39.5,HORS EP,OCCITANIE
0300037C,Collège Jean Vilar,10.0,-0.1,91.509433962264150943000,0.000000000000000000000,58.490566037735849057000,85.2,24.8,REP,OCCITANIE
0340025T,Collège des Deux Pins,10.4,-0.4,89.240506329113924051000,0.000000000000000000000,43.037974683544303797000,99.0,32.0,HORS EP,OCCITANIE
0340955D,Collège Simone Veil,10.0,0.4,89.949748743718592965000,0.000000000000000000000,41.708542713567839196000,82.1,35.0,REP+,OCCITANIE
0341592W,Collège Marcel Pagnol,10.2,0.6,84.172661870503597122000,0.000000000000000000000,44.604316546762589928000,82.8,27.9,REP,OCCITANIE
0340972X,Collège Victor Hugo,10.1,-0.2,95.348837209302325581000,0.000000000000000000000,59.302325581395348837000,87.2,30.5,HORS EP,OCCITANIE
0660523K,Collège Paul Langevin,10.8,-0.2,98.062015503875968992000,0.000000000000000000000,56.201550387596899225000,96.5,31.0,HORS EP,OCCITANIE
0660016J,Collège la Garrigole,9.4,0.2,97.600000000000000000000,0.000000000000000000000,47.200000000000000000000,78.7,26.8,REP,OCCITANIE
0120622L,Collège Paul Ramadier,10.6,-0.5,82.000000000000000000000,0.000000000000000000000,43.000000000000000000000,91.6,28.8,REP,OCCITANIE
0311325X,Collège Voltaire,9.4,-1.0,76.315789473684210526000,0.000000000000000000000,49.122807017543859649000,87.5,30.9,HORS EP,OCCITANIE
0310086A,Collège George Sand,9.2,0.8,98.230088495575221239000,0.000000000000000000000,53.097345132743362832000,71.9,20.0,REP+,OCCITANIE
0311718Z,Collège Nicolas-Louis Vauquelin,10.3,0.2,97.297297297297297297000,0.000000000000000000000,48.648648648648648649000,87.1,33.8,REP,OCCITANIE
0440283U,Collège Libertaire Rutigliano,11.1,-0.5,85.714285714285714286000,0.000000000000000000000,43.750000000000000000000,97.2,39.7,HORS EP,PAYS-DE-LA-LOIRE
0440286X,Collège Claude Debussy,8.2,0.2,100.000000000000000000000,0.000000000000000000000,48.437500000000000000000,73.1,25.5,REP+,PAYS-DE-LA-LOIRE
0440314C,Collège Jean Moulin,10.7,-0.5,92.896174863387978142000,0.000000000000000000000,46.448087431693989071000,101.2,37.9,HORS EP,PAYS-DE-LA-LOIRE
0441613P,Collège Pierre Norange,9.7,2.1,76.923076923076923077000,0.000000000000000000000,45.054945054945054945000,70.6,21.4,REP+,PAYS-DE-LA-LOIRE
0490783K,Collège Jean Mermoz,9.5,1.8,94.680851063829787234000,0.000000000000000000000,47.872340425531914894000,73.3,26.9,REP,PAYS-DE-LA-LOIRE
0491703K,Collège Jean Vilar,9.1,-0.4,74.603174603174603175000,0.000000000000000000000,47.619047619047619048000,71.2,23.2,REP+,PAYS-DE-LA-LOIRE
0720068H,Collège Léon Tolstoï,9.4,-0.7,100.000000000000000000000,0.000000000000000000000,47.126436781609195402000,90.5,36.1,HORS EP,PAYS-DE-LA-LOIRE
0720081X,Collège Alain-Fournier,8.7,-0.2,100.000000000000000000000,0.000000000000000000000,48.913043478260869565000,79.4,28.7,REP+,PAYS-DE-LA-LOIRE
0720799C,Collège Jean de l'Epine,12.3,0.4,100.000000000000000000000,0.000000000000000000000,51.492537313432835821000,108.9,36.3,HORS EP,PAYS-DE-LA-LOIRE
0720987G,Collège Costa-Gavras,7.9,0.5,94.174757281553398058000,0.000000000000000000000,51.456310679611650485000,60.8,15.0,REP+,PAYS-DE-LA-LOIRE
0720989J,Collège Simone Veil,10.6,0.6,84.033613445378151261000,0.000000000000000000000,52.100840336134453782000,81.3,24.6,REP,PAYS-DE-LA-LOIRE
0850014D,Collège Golfe des Pictons,10.2,0.1,100.000000000000000000000,0.000000000000000000000,46.268656716417910448000,95.3,25.1,REP,PAYS-DE-LA-LOIRE
0040044B,Collège Maria Borrély,10.7,-0.2,100.000000000000000000000,0.000000000000000000000,58.064516129032258065000,93.7,36.1,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0131705H,Collège Fernand Léger,9.9,-0.3,91.623036649214659686000,0.000000000000000000000,50.261780104712041885000,91.9,26.1,REP,PROVENCE-ALPES-COTE-D'AZUR
0132404T,Collège Clair Soleil,8.8,0.1,100.000000000000000000000,0.000000000000000000000,48.507462686567164179000,65.4,21.2,REP+,PROVENCE-ALPES-COTE-D'AZUR
0130136C,Collège Vieux port,9.0,0.1,100.000000000000000000000,0.000000000000000000000,50.000000000000000000000,80.5,25.3,REP+,PROVENCE-ALPES-COTE-D'AZUR
0132561N,Collège Anatole France,10.2,0.8,98.095238095238095238000,0.000000000000000000000,44.761904761904761905000,76.1,33.8,REP,PROVENCE-ALPES-COTE-D'AZUR
0132208E,Collège Marcel Pagnol,9.9,-0.5,89.393939393939393939000,22.727272727272727273000,52.272727272727272727000,83.7,30.5,REP,PROVENCE-ALPES-COTE-D'AZUR
0132217P,Collège Mont-Sauvy,10.6,-0.4,90.643274853801169591000,0.000000000000000000000,49.122807017543859649000,91.6,30.9,REP,PROVENCE-ALPES-COTE-D'AZUR
0132007L,Collège Jacques Prévert,9.0,-1.3,100.000000000000000000000,0.000000000000000000000,53.932584269662921348000,87.0,26.1,REP,PROVENCE-ALPES-COTE-D'AZUR
0050025A,Collège Achille Mauzan,10.6,0.2,90.173410404624277457000,2.890173410404624277000,47.398843930635838150000,105.1,32.8,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0840051Z,Collège Jean Brunet,9.4,-0.1,100.000000000000000000000,0.000000000000000000000,49.549549549549549550000,82.3,25.7,REP+,PROVENCE-ALPES-COTE-D'AZUR
0840758T,Collège Frédéric Mistral,11.3,1.1,100.000000000000000000000,0.000000000000000000000,59.541984732824427481000,86.7,38.5,REP,PROVENCE-ALPES-COTE-D'AZUR
0840970Y,Collège Gérard Philipe,9.3,0.5,98.437500000000000000000,0.000000000000000000000,48.437500000000000000000,74.8,22.1,REP+,PROVENCE-ALPES-COTE-D'AZUR
0840699D,Collège Paul Eluard,9.4,-0.1,100.000000000000000000000,8.064516129032258065000,46.774193548387096774000,82.3,28.2,REP,PROVENCE-ALPES-COTE-D'AZUR
0840020R,Collège Clovis Hugues,10.9,-0.2,96.470588235294117647000,5.882352941176470588000,45.882352941176470588000,100.6,33.6,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0840029A,Collège Marcel Pagnol,10.8,-0.4,87.500000000000000000000,0.000000000000000000000,45.138888888888888889000,98.2,33.7,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0061240R,Collège Carnot,10.6,0.0,100.000000000000000000000,0.000000000000000000000,43.650793650793650794000,88.3,31.9,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0060045S,Collège Antoine Risso,8.9,-0.2,97.435897435897435897000,0.000000000000000000000,50.427350427350427350000,74.5,23.2,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0060841G,Collège Jean-Henri Fabre,9.6,-0.6,92.227979274611398964000,0.000000000000000000000,51.295336787564766839000,88.6,28.7,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0061131X,Collège Maurice Jaubert,7.7,-0.5,85.714285714285714286000,0.000000000000000000000,53.201970443349753695000,67.5,17.0,REP+,PROVENCE-ALPES-COTE-D'AZUR
0830180V,Collège Henri Wallon,9.0,-0.4,82.432432432432432432000,0.000000000000000000000,39.189189189189189189000,67.9,20.3,REP+,PROVENCE-ALPES-COTE-D'AZUR
0830955M,Collège George Sand,8.5,-1.0,98.809523809523809524000,0.000000000000000000000,52.380952380952380952000,82.9,28.5,HORS EP,PROVENCE-ALPES-COTE-D'AZUR
0030010V,Collège Maurice Constantin Weyer,11.7,0.9,89.560439560439560440000,7.692307692307692308000,48.901098901098901099000,92.0,35.0,REP,AUVERGNE-ET-RHONE-ALPES
0631199L,Collège La Charme,7.6,-0.8,98.620689655172413793000,0.000000000000000000000,45.517241379310344828000,67.8,21.5,REP+,AUVERGNE-ET-RHONE-ALPES
0631762Y,Collège de la Durolle,8.8,-1.6,100.000000000000000000000,0.000000000000000000000,45.348837209302325581000,88.1,26.9,REP,AUVERGNE-ET-RHONE-ALPES
0260117L,Collège Paul Valéry,9.1,-1.0,100.000000000000000000000,0.000000000000000000000,47.107438016528925620000,84.9,35.0,REP,AUVERGNE-ET-RHONE-ALPES
0741165P,Collège Michel Servet,8.4,-1.4,96.575342465753424658000,0.000000000000000000000,50.684931506849315068000,82.8,27.2,REP,AUVERGNE-ET-RHONE-ALPES
